CD,STN,ITEMNO,REGISTRATIONDATE,PASSDATE,RELEASEDATE,TIME,CPC,CONSIGNEEPIN,CONSIGNEENAME,AGENTPIN,AGENTNAME,CONSIGNORNAME,IDFNUMBER,CON,COO,CFS,HSCODE,PRODUCTDESCRIPTION,BRAND,SIZE_AH,GRADE,ITEMGROSSWEIGHT,ITEMNETWEIGHT,QUANTITY,UNIT_WEIGHT,CUSTOMSVALUE,FOBVALUE,FOBINVOICEAMOUNT,DECLARED_PRICE,FOBCURRENCYCODE,UNIT,IMPORTDUTY,EXCISEDUTY,VAT,EXPORTDUTY,TAXCOMPUTED,TAXREMITTED,DUTYRATE,VATRATE,EXCISERATE,CURRENCY,EXCHANGERATE,MESSAGE,F147_NO,F147_DESCRIPTION,F147_AMOUNT, EXTRA_UNIT_PRICE ,ADJ_PRICE
2020MSA7521365,MSA,1,06-May-20,08-May-20,08-May-20,2,C400,P051603286K    ,ASIA AGRO COMMODITIES,P051437914D    ,AIR MENZIES INTERNATIONAL,A.K.INTERNATIONAL,E2004315562,PK ,PK ,POR ,10063000.00,PAKISTAN LONG GRAIN WHITE RICE WELL MILLED GRADE-II JOLI BRAND,JOLI,NA,2,130390.00,130000.00,130000.00,1.00,5369013.05,46800.00,5025908.16,38.66,USD,kg,2651272.00,0.00,0.00,0.00,2651272.00,0.00,35.00,0.00,0.00,USD,107.39,NA,NA,NA,NA,,
2020MSA7542054,MSA,1,03-Jun-20,05-Jun-20,06-Jun-20,3,C400,P051603286K    ,ASIA AGRO COMMODITIES,P051501541P    ,TRANSMAIL INTERNATIONAL LIMITED,A.K.INTERNATIONAL,E2004315562,PK ,PK ,POR ,10063000.00,"PAKISTAN LONG GRAIN WHITE RICE GRADE 2,BRAND:JOLI",JOLI,NA,2,391170.00,390000.00,390000.00,1.00,15451801.40,136500.00,14611437.75,37.47,USD,kg,7953816.00,0.00,0.00,0.00,7953816.00,0.00,35.00,0.00,0.00,USD,107.04,NA,NA,NA,NA,,
2020MSA7530802,MSA,1,18-May-20,20-May-20,21-May-20,3,C400,P051603286K    ,ASIA AGRO COMMODITIES,P051437914D    ,AIR MENZIES INTERNATIONAL,A.K.INTERNATIONAL,E2004315562,PK ,PK ,FOC ,10063000.00,PAKISTAN LONG GRAIN WHITE RICE WELL MILLED GRADE-III SIMBA BRAND PARTIAL,SIMBA,NA,3,104312.00,104000.00,104000.00,1.00,4267373.22,37440.00,3994649.57,38.41,USD,kg,2121018.00,0.00,0.00,0.00,2121018.00,0.00,35.00,0.00,0.00,USD,106.69,NA,NA,NA,NA,,
2020MSA7553420,MSA,1,16-Jun-20,16-Jun-20,17-Jun-20,1,C400,P051603286K    ,ASIA AGRO COMMODITIES,P051501541P    ,TRANSMAIL INTERNATIONAL LIMITED,A.K INTERNATIONAL ,E2004315562,PK ,PK ,POR ,10063000.00,"PAKISTANI LONG GRAIN WHITE RICE GRADE 3,BRAND:SIMBA",SIMBA,NA,3,260780.00,260000.00,260000.00,1.00,9983558.25,88400.00,9423855.48,36.25,USD,kg,5302544.00,0.00,0.00,0.00,5302544.00,0.00,35.00,0.00,0.00,USD,106.60,NA,NA,NA,NA,,
2020MSA7533907,MSA,1,21-May-20,22-May-20,26-May-20,5,C400,P051603286K    ,ASIA AGRO COMMODITIES,P051545705E    ,UNIVERSAL FREIGHTERS LIMITED,A.K.INTERNATIONAL,E2004315562,PK ,PK ,POR ,10063000.00,PAKISTAN LONG GRAIN WHITE RICE:GRADE 2,UNKNOWN,NA,2,260780.00,260000.00,260000.00,1.00,10269393.75,91000.00,9709217.70,37.34,USD,kg,5302544.00,0.00,0.00,0.00,5302544.00,0.00,35.00,0.00,0.00,USD,106.69,NA,NA,NA,NA,,
2020MSA7521525,MSA,1,06-May-20,12-May-20,13-May-20,7,C400,P051603286K    ,ASIA AGRO COMMODITIES,P051437914D    ,AIR MENZIES INTERNATIONAL,A.K.INTERNATIONAL,E2004315562,PK ,PK ,POR ,10063000.00,PAKISTAN LONG GRAIN WHITE RICE WELL MILLED GRADE-III SIMBA BRAND,SIMBA,NA,3,260780.00,260000.00,260000.00,1.00,10738026.09,93600.00,10051816.32,38.66,USD,kg,5302544.00,0.00,0.00,0.00,5302544.00,0.00,35.00,0.00,0.00,USD,107.39,NA,NA,NA,NA,,
2020MSA7530338,MSA,1,17-May-20,20-May-20,21-May-20,4,C400,P051603286K    ,ASIA AGRO COMMODITIES,P051437914D    ,AIR MENZIES INTERNATIONAL,A.K.INTERNATIONAL,E2004315562,PK ,PK ,MCT ,10063000.00,PAKISTAN LONG GRAIN WHITE RICE WELL MILLED GRADE-III SIMBA BRAND PARTIAL ,SIMBA,NA,3,156468.00,156000.00,156000.00,1.00,6365903.35,56160.00,5959070.21,38.20,USD,kg,3181526.00,0.00,0.00,0.00,3181526.00,0.00,35.00,0.00,0.00,USD,106.11,NA,NA,NA,NA,,
2020MSA7553499,MSA,1,16-Jun-20,17-Jun-20,18-Jun-20,2,C400,P051603286K    ,ASIA AGRO COMMODITIES,P051501541P    ,TRANSMAIL INTERNATIONAL LIMITED,A.K. INTERNATIONAL,E2004315562,PK ,PK ,POR ,10063000.00,"PAKISTAN LONG GRAIN WHITE RICE GRADE2,BRAND:JOLI",JOLI,NA,2,260780.00,260000.00,260000.00,1.00,10260731.25,91000.00,9701027.70,37.31,USD,kg,5302544.00,0.00,0.00,0.00,5302544.00,0.00,35.00,0.00,0.00,USD,106.60,NA,NA,NA,NA,,
2020MSA7530198,MSA,1,16-May-20,08-Jun-20,08-Jun-20,23,C400,P051702225V    ,BGR COMMODITIES LIMITED,P051428427H    ,DOT COM CONSULTANTS LIMITED,TALREJA INTERNATIONAL,E2004315648,PK ,PK ,POR ,10063000.00,10 X 20 PAKISTAN LONG GRAIN RICE GRADE 3,UNKNOWN,NA,3,260832.00,260000.00,260000.00,1.00,11321830.30,98800.00,10483549.44,40.32,USD,kg,5302544.00,0.00,0.00,0.00,5302544.00,0.00,35.00,0.00,0.00,USD,106.11,NA,NA,NA,NA,,
2020MSA7531612,MSA,1,19-May-20,20-May-20,20-May-20,1,C400,P051641939F    ,MABAANY LIMITED,P051505840E    ,JONERICS CARGO FORWARDERS LIMITED,TRANSTRADE INTERNATIONAL ,E2004315848,CN ,PK ,AUT ,10063000.00,PAKISTAN LONG GRAIN WHITE RICE 15 PERCENT BROKEN SILKY SORTEXED PACKED IN 25KG PP BAGS SALWA FIVE STAR BRAND,FIVE STAR,NA,UNKNOWN,521664.00,520000.00,520000.00,1.00,20272050.00,182000.00,19418435.40,37.34,USD,kg,10605088.00,0.00,0.00,0.00,10605088.00,0.00,35.00,0.00,0.00,USD,106.69,NA,NA,NA,NA,,
2020MSA7553383,MSA,1,16-Jun-20,16-Jun-20,17-Jun-20,1,C400,P051641939F    ,MABAANY LIMITED,P051505840E    ,JONERICS CARGO FORWARDERS LIMITED,SF COMMODITIES,E2004315864,PK ,PK ,AUT ,10063000.00,"PAKISTAN LONG GRAIN WHITE RICE IRRI-6 DOUBLE POLISH SILKY COLOR SORTEXED PACKED IN 25KG PP BAGS GRADE 2, SALWA BRAND",SALWA,NA,2,521660.00,520000.00,520000.00,1.00,20254950.00,182000.00,19402055.40,37.31,USD,kg,10605088.00,0.00,0.00,0.00,10605088.00,0.00,35.00,0.00,0.00,USD,106.60,NA,NA,NA,NA,,
2020MSA7546780,MSA,2,09-Jun-20,11-Jun-20,13-Jun-20,4,C400,P000633979I    ,NAUSHAD TRADING COMPANY LTD,P051099824J    ,GOLDEN FREIGHT SERVICES,AWAMI AGRO COMMODITIES ,E2004316390,PK ,PK ,MTC ,10063000.00,PAKISTAN LONG GRAIN WHITE RICE GRADE II :TWIGY BRAND,TWIGY ,NA,2,208624.00,208000.00,208000.00,1.00,10739437.38,94640.00,10049575.54,48.32,USD,kg,4242035.00,0.00,0.00,0.00,4242035.00,0.00,35.00,0.00,0.00,USD,106.19,NA,NA,NA,NA,,
2020MSA7546780,MSA,1,09-Jun-20,11-Jun-20,13-Jun-20,4,C400,P000633979I    ,NAUSHAD TRADING COMPANY LTD,P051099824J    ,GOLDEN FREIGHT SERVICES,AWAMI AGRO COMMODITIES ,E2004316390,PK ,PK ,MTC ,10063000.00,PAKISTAN LONG GRAIN WHITE RICE GRADE III :FIVE STAR BRAND,FIVE STAR,NA,3,312936.00,312000.00,312000.00,1.00,15047013.70,132600.00,14080449.24,45.13,USD,kg,6363053.00,0.00,0.00,0.00,6363053.00,0.00,35.00,0.00,0.00,USD,106.19,NA,NA,NA,NA,,
2020MSA7587924,MSA,1,22-Jul-20,28-Jul-20,28-Jul-20,6,C400,P000633979I    ,NAUSHAD TRADING COMPANY LTD,P051099824J    ,GOLDEN FREIGHT SERVICES,PRIME RICE EXPORT COMPANY,E2004316407,PK ,PK ,MTC ,10063000.00,PAKISTAN RICE IRRI-6 GRADE III SILKY SORTEX  FIVE STAR BRAND,FIVE STAR,NA,3,130338.00,130000.00,130000.00,1.00,6152317.60,53300.00,5732852.06,44.10,USD,kg,2651272.00,0.00,0.00,0.00,2651272.00,0.00,35.00,0.00,0.00,USD,107.56,"HVO MTC
PARTIALLY VERIFIED  1/5*20 SEGU1785920
MARKS AND NUMBERS CORRECT
SEALS FOUND INTACT
FTC LONG GRAIN WHITE RICE IN BAGS
25KGS/BAG
BRAND: FIVE STAR, GRADE III
REAP 2-1-11-5717
PKGD: 4/2020
EXP : 4/2022
T.I APPLIES
COO PK
DOCUMENTS ATTACHED TO SUPPORT",2020MSA1588378,Import Duty                ,145236.00,,
2020MSA7543038,MSA,6,04-Jun-20,09-Jun-20,09-Jun-20,5,C400,P051697507P    ,JEWLESWORLD VENTURES,P051450217L    ,LEADTIME CARGO LOGISTICS LIMITED,CSTAR DEVELOPMENT LIMITED,E2004316426,CN ,CN ,AUT ,85071000.00,CAR BATTERY,UNKNOWN,,MV,2000.00,2000.00,80.00,25.00,449624.51,4000.00,428174.00,5352.18,USD,u ,112406.00,0.00,21574.00,0.00,52393.00,0.00,25.00,14.00,0.00,USD,106.60,NA,NA,NA,NA,,
2020ICD203179,ICD,29,11-May-20,11-May-20,13-May-20,2,C400,P051303889L    ,THREE M AND V SIX MOTORBIKE K LIMITED,P051234813P    ,SONGHONG FREIGHT SERVICES LIMITED,"GUANGZHOU ASENX INTERNATIONAL CO.,LTD ",E2004316677,CN ,CN ,ICD ,85071000.00,MOTORCYCLE SPARE PARTS - BATTERY,UNKNOWN,,MOTORCYCLE,3350.00,3150.00,2000.00,1.58,288303.92,2600.00,279217.12,139.61,USD,u ,72076.00,0.00,282042.00,0.00,684959.00,0.00,25.00,14.00,0.00,USD,106.11,NA,NA,NA,NA,,
2020MSA7574336,MSA,1,08-Jul-20,17-Jul-20,17-Jul-20,9,C400,P051698581D    ,AGROCOM ENTERPRISES LIMITED,P051437914D    ,AIR MENZIES INTERNATIONAL,JAY ANAND FOOD INDUSTRIES,E2004316738,IN ,IN ,AUT ,10063000.00,INDIAN WHITE RICE GRADE-3 BABA FIVE STAR BRAND,BABA,NA,3,260500.00,260000.00,260000.00,1.00,10120349.14,88400.00,9438105.56,36.30,USD,kg,5302544.00,0.00,0.00,0.00,5302544.00,0.00,35.00,0.00,0.00,USD,106.77,"HVO AUT,
VERIFIED 1*20FT/10*20FT CNER NO MSCU3483803SEAL NO FJ07126840
MARKS AND NUMBERS CORRECT SEALS FOUND INTACT
FTC
BAGS OF RICE
BRAND:BABA FIVE STAR LONG GRAIN WHITE RICE 
SIZE:25KG BAGS
PACKAGING DATE:04/2020
EXPIRY:04/2023
CROP 2019
BATCH NO:001
GR",2020MSA1581014,Import Duty                ,249288.00,,
2020MSA7588150,MSA,1,22-Jul-20,04-Aug-20,04-Aug-20,13,C400,P051698581D    ,AGROCOM ENTERPRISES LIMITED,P051437914D    ,AIR MENZIES INTERNATIONAL,JAY ANAND FOOD INDUSTRIES,E2004316738,IN ,IN ,AUT ,10063000.00,INDIAN WHITE RICE GRADE-3 BABA FIVE STAR BRAND,BABA,NA,3,390750.00,390000.00,390000.00,1.00,15293134.23,132600.00,14262217.32,36.57,USD,kg,7953816.00,0.00,0.00,0.00,7953816.00,0.00,35.00,0.00,0.00,USD,107.56,"HVO AUT,
VERIFIED 1*20FT/15*20FT CNER NO GLDU5418545 SEAL NO G8590360
MARKS AND NUMBERS CORRECT SEALS FOUND INTACT
FTC
BAGS OF RICE
BRAND:BABA FIVE STAR LONG GRAIN WHITE RICE 
SIZE:25KG BAGS
PACKAGING DATE:04/2020
EXPIRY:04/2023
CROP 2019
BATCH NO:001
GRA",2020MSA1587769,Import Duty                ,435708.00,,
2020MSA7574462,MSA,1,08-Jul-20,09-Jul-20,11-Jul-20,3,C400,P051698581D    ,AGROCOM ENTERPRISES LIMITED,P051437914D    ,AIR MENZIES INTERNATIONAL,JAY ANAND FOOD INDUSTRIES,E2004316738,IN ,IN ,CNT ,10063000.00,INDIAN WHITE RICE GRADE-3 25KG BAGS BABA FIVE STAR BRAND,BABA,NA,3,260500.00,260000.00,260000.00,1.00,10120349.14,88400.00,9438105.56,36.30,USD,kg,5302544.00,0.00,0.00,0.00,5302544.00,0.00,35.00,0.00,0.00,USD,106.77,"SIGHTED
3*20 FT CNER
MEDU5417290
MEDU5926430
MEDU1875458
",2020MSA1581343,Import Duty                ,249288.00,,
2020MSA7536579,MSA,1,26-May-20,06-Jun-20,08-Jun-20,13,C400,P051694855U    ,DM COMMODITIES K LIMITED,P051437914D    ,AIR MENZIES INTERNATIONAL,PAK ARAB FOOD INDUSTRIES,E2004316800,PK ,PK ,POR ,10063000.00,PAKISTAN LONG GRAIN WHITE RICE IRRI-6 GRADE-III MK BRAND,MK,NA,3,417165.00,416000.00,416000.00,1.00,16193972.11,141024.00,15099355.07,36.30,USD,kg,8484070.00,0.00,0.00,0.00,8484070.00,0.00,35.00,0.00,0.00,USD,107.07,NA,NA,NA,NA,,
2020MSA7547970,MSA,1,10-Jun-20,15-Jun-20,15-Jun-20,5,C400,P051694855U    ,DM COMMODITIES K LIMITED,P051400996H    ,ACCESS AFRICA LOGISTICS LIMITED,PAK ARAB FOOD INDUSTRIES,E2004316800,PK ,PK ,MTC ,10063000.00,16 X 20 PAKISTAN LONG GRAIN WHITE RICE IRRI-6 GRADE - III,UNKNOWN,NA,3,417087.00,416000.00,416000.00,1.00,16096250.21,141024.00,14974971.90,36.00,USD,kg,8484070.00,0.00,0.00,0.00,8484070.00,0.00,35.00,0.00,0.00,USD,106.19,NA,NA,NA,NA,,
2020MSA7536865,MSA,1,26-May-20,27-May-20,27-May-20,1,C400,P051694855U    ,DM COMMODITIES K LIMITED,P051400996H    ,ACCESS AFRICA LOGISTICS LIMITED,PAK ARAB FOOD INDUSTRIES ,E2004316800,PK ,PK ,MTC ,10063000.00,16 X 20 PAKISTAN LONG GRAIN WHITE RICE GRADE-III  ,UNKNOWN,NA,3,417134.00,416000.00,416000.00,1.00,16274488.00,141440.00,15143895.94,36.40,USD,kg,8484070.00,0.00,0.00,0.00,8484070.00,0.00,35.00,0.00,0.00,USD,107.07,NA,NA,NA,NA,,
2020MSA7526137,MSA,1,12-May-20,21-May-20,21-May-20,9,C400,P051694855U    ,DM COMMODITIES K LIMITED,P051400996H    ,ACCESS AFRICA LOGISTICS LIMITED,PAK ARAB FOOD INDUSTRIES,E2004316800,PK ,PK ,MTC ,10063000.00,16 X 20 PAKISTAN LONG GRAIN WHITE RICE IRRI-6 GRADE-III  ,UNKNOWN,NA,3,417165.00,416000.00,416000.00,1.00,15863719.94,141024.00,14963887.41,35.97,USD,kg,8484070.00,0.00,0.00,0.00,8484070.00,0.00,35.00,0.00,0.00,USD,106.11,NA,NA,NA,NA,,
2020MSA7521012,MSA,1,05-May-20,13-May-20,14-May-20,9,C408,P051426902Z    ,SCANIA EAST AFRICA LIMITED,P051102805G    ,SPEDAG INTERFREIGHT KENYA LIMITED,SCANIA LATIN AMERICA ON BEHALF OF SCANIA,E2004316857,BR ,BR ,RLC ,85071000.00,NEW PARTS FOR SCANIA TRUCK CHASSIS P 360B8X4HZ IN CKD VERSION - BATTERY 140 AH LOW MAINTENANCE,UNKNOWN,,UNKNOWN,290.00,290.00,4.00,72.50,26269.53,236.00,25344.32,6336.08,USD,u ,6567.00,0.00,0.00,0.00,639118.00,639118.00,25.00,14.00,0.00,GBP,133.10,NA,NA,NA,NA,,
2020MSA7530104,MSA,1,16-May-20,19-May-20,19-May-20,3,C400,P051774077S    ,JCD KENYA LIMITED,P051428427H    ,DOT COM CONSULTANTS LIMITED,SINDH AGRO INDUSTRIES. A/C. JATLEE COMMO,E2004316925,PK ,PK ,POR ,10063000.00,16 X 20 PAKISTAN LONG GRAIN IRRI-6 RICE  GRADE-3 ,UNKNOWN,NA,3,417248.00,416000.00,416000.00,1.00,15907861.28,141440.00,15008028.67,36.08,USD,kg,8484070.00,0.00,0.00,0.00,8484070.00,0.00,35.00,0.00,0.00,USD,106.11,NA,NA,NA,NA,,
2020ICD206892,ICD,25,27-May-20,27-May-20,29-May-20,2,C400,P051714469Q    ,JUN AND LONG JORDAN MOTOR CYCLE SPARE PA,P051234813P    ,SONGHONG FREIGHT SERVICES LIMITED,JIE XIN TRADING LIMITED,E2004316988,CN ,CN ,ICD ,85071000.00,MOTORCYCLE SPARE PARTS - BATTERY DRY,UNKNOWN,,MOTORCYCLE,3300.00,3150.00,1820.00,1.73,278297.28,2511.60,268915.51,147.76,USD,u ,69574.00,0.00,20136.00,0.00,48902.00,0.00,25.00,14.00,0.00,USD,107.04,NA,NA,NA,NA,,
2020ICD217091,ICD,15,06-Jul-20,06-Jul-20,08-Jul-20,2,C400,P051406018T    ,SIMON PURE K LIMITED,P051234813P    ,SONGHONG FREIGHT SERVICES LIMITED,YOG AUTO MOBILE PARTS CO LIMITED,E2004317136,CN ,CN ,ICD ,85071000.00,MOTORCYCLE SPARE PARTS - BATTERY,YOG,,MOTORCYCLE,7837.00,7504.00,4004.00,1.87,643659.00,5805.80,617668.61,154.26,USD,u ,160915.00,0.00,135138.00,0.00,328193.00,0.00,25.00,14.00,0.00,EUR,121.30,"HVO ICD
SIGHTED & VERIFIED 1X20FT CTNR NO. MSKU7117946
SCANNED & MARKED NOT SUSPECT
MARKS & NOS CORRECT
OPENED & FOUND STACKED WITH CTNS
COUNTED APPROX. 800CTNS
SLIT 20CTNS & FTC:
>BATTERIES, BRAND:YOG
-12N2.5-BS 12Ah/10HR SEALED RECHARGEABLE BATTERY, 20P",NA,NA,NA,,
2020MSA7580460,MSA,1,14-Jul-20,20-Jul-20,21-Jul-20,7,C400,P051858083A    ,DAMRO IMPEX LIMITED,P051400996H    ,ACCESS AFRICA LOGISTICS LIMITED,KANGORE TRADERS,E2004317156,PK ,PK ,MIT ,10063000.00,16 X 20 PAKISTAN LONG GRAIN RICE GRADE - 1 AND GRADE 2 ,KANGORE,NA,2,417498.00,416000.00,416000.00,1.00,17154240.00,149760.00,16024320.00,38.52,USD,kg,8484070.00,0.00,0.00,0.00,8484070.00,0.00,35.00,0.00,0.00,USD,107.00,"
HVO MIT
PREVERIFIED:2/16X20FT CNER CBHU3923030/FSCU7658040
SEAL S FD INTACT
MARKS & NOS  CORRECT AS DECLARED
OPENED  FTC PAKISTAN LONG GRAIN   RICE . GRADE  1
 CROP 2019  LOT 1
PKG  DATE 04/2020
EXP  04/2023
BRAND : KANGORE
25KGS /BAG 1040 BAGS PER CNER
",2020MSA1584324,IMPORT DUTY,418330.00,,
2020MSA7587775,MSA,1,22-Jul-20,12-Aug-20,13-Aug-20,22,C400,P051858083A    ,DAMRO IMPEX LIMITED,P051400996H    ,ACCESS AFRICA LOGISTICS LIMITED,KANGORE TRADERS,E2004317156,PK ,PK ,MIT ,10063000.00,16 X 20 PAKISTAN LONG GRAIN RICE GRADE - 1 AND GRADE 2,KANGORE,NA,2,417497.00,416000.00,416000.00,1.00,17240471.82,149760.00,16107916.03,38.72,USD,kg,8484070.00,0.00,0.00,0.00,8484070.00,0.00,35.00,0.00,0.00,USD,107.56,"HVO MIT
PREVERIFIED:4/16X20FT CNERS TEMU0633410/EMKU7874895/DFSU2165030/TGHU2405140
SEAL S FD INTACT
MARKS & NOS  CORRECT AS DECLARED
OPENED  FTC  PAKISTAN LONG GRAIN    RICE . GRADE  1
 CROP 2019  LOT 1
PKG  DATE 02/2020
EXP  05/2023
BRAND :  KANGORE
25K",2020MSA1587711,Import Duty                ,464756.00,,
2020MSA7546696,MSA,1,09-Jun-20,15-Jun-20,15-Jun-20,6,C400,P051858083A    ,DAMRO IMPEX LIMITED,P051400996H    ,ACCESS AFRICA LOGISTICS LIMITED,KANGORE TRADERS,E2004317156,PK ,PK ,POR ,10063000.00,16 X 20 PAKISTAN LONG GRAIN RICE GRADE I,UNKNOWN,NA,1,417331.00,416000.00,416000.00,1.00,17023899.84,149760.00,15902625.02,38.23,USD,kg,8484070.00,0.00,0.00,0.00,8484070.00,0.00,35.00,0.00,0.00,USD,106.19,NA,NA,NA,NA,,
2020MSA7561392,MSA,1,24-Jun-20,24-Jun-20,25-Jun-20,1,C400,P051858083A    ,DAMRO IMPEX LIMITED,P051400996H    ,ACCESS AFRICA LOGISTICS LIMITED,KANGORE TRADERS,E2004317156,PK ,PK ,MIT ,10063000.00,16 X 20 PAKISTAN LONG GRAIN RICE GRADE -1,UNKNOWN,NA,1,417330.00,416000.00,416000.00,1.00,17056124.16,149760.00,15932696.83,38.30,USD,kg,8484070.00,0.00,0.00,0.00,8484070.00,0.00,35.00,0.00,0.00,USD,106.39,NA,NA,NA,NA,,
2020MSA7546670,MSA,1,09-Jun-20,10-Jun-20,10-Jun-20,1,C400,P051858083A    ,DAMRO IMPEX LIMITED,P051400996H    ,ACCESS AFRICA LOGISTICS LIMITED,KANGORE TRADERS ,E2004317156,PK ,PK ,MIT ,10063000.00,16 X 20 PAKISTAN LONG GRAIN RICE GRADE 1 ,UNKNOWN,NA,1,417539.00,416000.00,416000.00,1.00,17023899.84,149760.00,15902625.02,38.23,USD,kg,8484070.00,0.00,0.00,0.00,8484070.00,0.00,35.00,0.00,0.00,USD,106.19,NA,NA,NA,NA,,
2020MSA7546848,MSA,1,09-Jun-20,15-Jun-20,15-Jun-20,6,C400,P051858083A    ,DAMRO IMPEX LIMITED,P051400996H    ,ACCESS AFRICA LOGISTICS LIMITED,KANGORE TRADERS,E2004317156,PK ,PK ,MIT ,10063000.00,16 X 20 PAKISTAN LONG GRAIN RICE GRADE 3 ,UNKNOWN,NA,3,417331.00,416000.00,416000.00,1.00,17023899.84,149760.00,15902625.02,38.23,USD,kg,8484070.00,0.00,0.00,0.00,8484070.00,0.00,35.00,0.00,0.00,USD,106.19,NA,NA,NA,NA,,
2020MSA7546816,MSA,1,09-Jun-20,10-Jun-20,10-Jun-20,1,C400,P051858083A    ,DAMRO IMPEX LIMITED,P051400996H    ,ACCESS AFRICA LOGISTICS LIMITED,KANGORE TRADERS,E2004317156,PK ,PK ,MIT ,10063000.00,16 X 20 PAKISTAN LONG GRAIN RICE GRADE  1 ,UNKNOWN,NA,1,417415.00,416000.00,416000.00,1.00,17023899.84,149760.00,15902625.02,38.23,USD,kg,8484070.00,0.00,0.00,0.00,8484070.00,0.00,35.00,0.00,0.00,USD,106.19,NA,NA,NA,NA,,
2020MSA7545954,MSA,1,08-Jun-20,09-Jun-20,10-Jun-20,2,C400,P051853977Z    ,MZURI COMMODITIES LIMITED,P051501541P    ,TRANSMAIL INTERNATIONAL LIMITED,MILLAT FOODS,E2004317212,PK ,PK ,BFT ,10063000.00,"PAKISTAN WHITE RICE GRADE 1,BRAND:CAPITAL",CAPITAL,NA,1,156780.00,156000.00,156000.00,1.00,6300074.71,56160.00,5963484.38,38.23,USD,kg,3181526.00,0.00,0.00,0.00,3181526.00,0.00,35.00,0.00,0.00,USD,106.19,NA,NA,NA,NA,,
2020MSA7505263,MSA,1,15-Apr-20,15-Apr-20,22-Apr-20,7,C400,P051822536F    ,CAINDA GENERAL TRADING LIMITED,P051335479O    ,CARIBBEAN FREIGHT LIMITED,GRM OVERSEAS LIMITED,E2004317463,IN ,IN ,MCF ,10063000.00,INDIAN LONG GRAIN 1121 SELLA BASMATI RICE,UNKNOWN,NA,UNKNOWN,69860.00,69000.00,69000.00,1.00,2883906.72,25530.00,2708822.36,39.26,USD,kg,1407214.00,0.00,0.00,0.00,1407214.00,0.00,35.00,0.00,0.00,USD,106.10,NA,NA,NA,NA,,
2020MSA7505825,MSA,1,15-Apr-20,23-Apr-20,23-Apr-20,8,C400,P051096582M    ,SOUTHERN SHIPPING SERVICES LIMITED,P051096582M    ,SOUTHERN SHIPPING SERVICES LIMITED,NEW DG FOOD AGRO,E2004317547,IN ,IN ,CNT ,10063000.00,5X20 FT CNRS CONTAINING INDIAN RAW WHITE RICE 10 PER CENT BROKEN (PACKED IN 25KGS BAGS),UNKNOWN,NA,UNKNOWN,130000.00,130000.00,130000.00,1.00,5432418.22,47450.00,5034611.08,38.73,USD,kg,2651272.00,0.00,0.00,0.00,2651272.00,0.00,35.00,0.00,0.00,USD,106.10,NA,NA,NA,NA,,
2020MSA7538486,MSA,1,28-May-20,29-May-20,30-May-20,2,C400,P051794645Q    ,HAGAREY LOGISTICS LIMITED,P051428436I    ,TIDAL LOGISTICS LIMITED,MILLAT FOODS,E2004317575,PK ,PK ,MIT ,10063000.00,PAKISTANI LONG GRAIN PARBOILED/WHITE RICE GRADE I PACKED IN 25KG BAGS BRAND-KAAMIL/ZAM ZAM/MUMTAZ/KHALEEL,PARBOILED RICE,NA,1,287430.00,286000.00,286000.00,1.00,11822666.05,102960.00,11023865.42,38.54,USD,kg,5832798.00,0.00,0.00,0.00,5832798.00,0.00,35.00,0.00,0.00,USD,107.07,NA,NA,NA,NA,,
2020MSA7655496,MSA,1,07-Oct-20,12-Oct-20,12-Oct-20,5,C400,P051707901G    ,AISHA TRADERS LIMITED,P051428427H    ,DOT COM CONSULTANTS LIMITED,AD FINE,E2004317587,PK ,PK ,MTC ,10063000.00,7 X 20 PAKISTAN LONG GRAIN WHITE RICE GRADE I,MK,NA,1,181345.00,180000.00,180000.00,1.00,7924533.30,68400.00,7427234.52,41.26,USD,kg,3908484.00,0.00,0.00,0.00,3908484.00,0.00,35.00,0.00,0.00,USD,108.59,"HVO-MTC
PARTIALLY VERIFIED 1X20FT CTNERS ponu2010174 OF 7 CTNERS AND FOUND INTACT
SEAL NO. PK 1937783 FOUND INTACT
MKS AND NOS APPLY
FTC
AISHA PAKISTAN LONG GRAIN PARBOILED RICE INSIDE PP WOVEN BGS OF NET WT
@25KGS
GRADE I 
DOP-04/2020
EXP-04/2023
BATCH N",2020MSA1618313,Import Duty                ,44010.00,0.24,41.50
2020MSA7532009,MSA,1,19-May-20,27-May-20,27-May-20,8,C400,P051707901G    ,AISHA TRADERS LIMITED,P051428427H    ,DOT COM CONSULTANTS LIMITED,AD FINE ,E2004317587,PK ,PK ,MTC ,10063000.00,8 X 20 PAKISTAN LONG GRAIN RICE GRADE 1,UNKNOWN,NA,1,209368.00,208000.00,208000.00,1.00,8996522.40,79040.00,8433149.09,40.54,USD,kg,4242035.00,0.00,0.00,0.00,4242035.00,0.00,35.00,0.00,0.00,USD,106.69,NA,NA,NA,NA,,
