CD,STN,ITEMNO,REGISTRATIONDATE,PASSDATE,RELEASEDATE,TIME,CPC,CONSIGNEEPIN,CONSIGNEENAME,AGENTPIN,AGENTNAME,CONSIGNORNAME,IDFNUMBER,CON,COO,CFS,z,PRODUCTDESCRIPTION,BRAND,SIZE_AH,GRADE,ITEMGROSSWEIGHT,ITEMNETWEIGHT,QUANTITY,UNIT_WEIGHT,CUSTOMSVALUE,FOBVALUE,FOBINVOICEAMOUNT,DECLARED_PRICE,AVG_PRICE,FOBCURRENCYCODE,UNIT,IMPORTDUTY,EXCISEDUTY,VAT,EXPORTDUTY,TAXCOMPUTED,TAXREMITTED,DUTYRATE,VATRATE,EXCISERATE,CURRENCY,EXCHANGERATE
2020ICD232288,ICD,3,04-Sep-20,11-Sep-20,12-Sep-20,8,C400,P051149964Z    ,AEXCEL AUTO SPARES LIMITED,P000613672W    ,KUEHNE+NAGEL LIMITED,VOLKAN GLOBAL PTE LTD,,SG ,ID ,ICD ,85071000,VOLKAN MF BATTERY N220,VOLKAN,,UNKNOWN,4528,4348,80,54,921202,7960,862268,10778,,USD,u ,230301,0,495855,0,1204219,0,25,14,0,EUR,128
2020MSA7701939,MSA,13,14-Dec-20,14-Dec-20,14-Dec-20,0,C400,P051694830J    ,SAFARI LINE CARGO LIMITED,P051558304G    ,NELINE SHIPPING AND LOGISTIC ENTERPRISES,PACIFIC INTERNATIONAL TRADERS,,CN ,CN ,MTS ,85071000,AUTOMOTIVE STORAGE BATTERY,UNKNOWN,,MV,370,370,100,4,67643,590,65585,656,,USD,u ,16911,0,37859,0,91943,0,25,14,0,USD,111
2020ICD220942,ICD,4,20-Jul-20,22-Jul-20,27-Jul-20,7,C400,P051415332W    ,HONDA MOTORCYCLE KENYA LIMITED,P051147558I    ,INTRASPEED ARCPRO KENYA LIMITED,PT YUASA BATTERY INDONESIA ,,ID ,ID ,ICD ,85071000,YB7BL-A (DC) YUASA BRAND MOTORCYCLE BATTERIES.,YUASA,,MOTORCYCLE,8938,8938,3750,2,4900558,44138,4747350,1266,,USD,u ,1225139,0,70758,0,171841,0,25,14,0,USD,108
2020ICD232288,ICD,1,04-Sep-20,11-Sep-20,12-Sep-20,8,C400,P051149964Z    ,AEXCEL AUTO SPARES LIMITED,P000613672W    ,KUEHNE+NAGEL LIMITED,VOLKAN GLOBAL PTE LTD,,SG ,ID ,ICD ,85071000,VOLKAN MF BATTERY N150,VOLKAN,,UNKNOWN,5008,4789,120,40,1024281,8851,958752,7990,,USD,u ,256070,0,80746,0,196098,0,25,14,0,EUR,128
2020ICD233259,ICD,8,09-Sep-20,09-Sep-20,09-Sep-20,0,C400,P051207140T    ,CAPTAIN MOTORCYCLE MANUFACTURING COMPANY,P051161622G    ,LOW SEA INTERNATIONAL AGENCIES LIMITED,DONGTUO HK MOTORCYCLE PARTS CO LTD,,CN ,CN ,ICD ,85071000,1X40 STC 1000 PCS  MOTORCYCLE BATTERY,UNKNOWN,,MOTORCYCLE,2446,2446,1000,2,435624,3750,406584,407,,USD,u ,108906,0,121686,0,338982,217296,25,14,0,USD,108
2020ICD238992,ICD,9,29-Sep-20,29-Sep-20,29-Sep-20,0,C400,P051425265H    ,UHTOPS ENTERPRISES LIMITED,P051161622G    ,LOW SEA INTERNATIONAL AGENCIES LIMITED,DONGTUO HK MOTORCYCLE PARTS CO LTD,,CN ,CN ,ICD ,85071000,1X40 STC 1000 PCS MOTORCYCLE BATTERY,UNKNOWN,,MOTORCYCLE,2642,2642,1000,3,582722,5050,548272,548,,USD,u ,145681,0,25906,0,72166,46260,25,14,0,USD,109
2020ICD247333,ICD,43,31-Oct-20,07-Nov-20,,#NUM!,C490,A002397475H    ,JEREMIAH NGOVU MUTHOKA,P051161622G    ,LOW SEA INTERNATIONAL AGENCIES LIMITED,JEREMIAH NGOVU MUTHOKA,,AE ,AE ,ICD ,85071000,1X20 STC 3 PKGS USED SOLAR PANEL BATTERY PERSONAL EFFECTS,UNKNOWN,,SOLAR,68,68,3,23,6378,50,5444,1815,,USD,u ,0,0,24910,0,60496,0,25,14,0,USD,109
2020ICD250874,ICD,5,17-Nov-20,17-Nov-20,18-Nov-20,1,C400,P051207140T    ,CAPTAIN MOTORCYCLE MANUFACTURING COMPANY,P051161622G    ,LOW SEA INTERNATIONAL AGENCIES LIMITED,DONGTUO HK MOTORCYCLE  PARTS CO LTD,,CN ,CN ,ICD ,85071000,1X40 STC 1200 PCS MOTORCYCLE BATTERY,UNKNOWN,,MOTORCYCLE,2796,2796,1200,2,301620,2620,286135,238,,USD,u ,75405,0,1135230,0,2756988,0,25,14,0,USD,109
2020ICD256091,ICD,6,08-Dec-20,08-Dec-20,08-Dec-20,0,C400,P051207140T    ,CAPTAIN MOTORCYCLE MANUFACTURING COMPANY,P051161622G    ,LOW SEA INTERNATIONAL AGENCIES LIMITED,DONGTUO HK MOTORCYCLE PARTS CO LTD,,CN ,CN ,ICD ,85071000,1X40 STC  1500 PCS MOTORCYCLE BATTERY,UNKNOWN,,MOTORCYCLE,3670,3670,1500,2,345354,2950,327927,219,,USD,u ,86338,0,30408,0,73847,0,25,14,0,USD,112
2020MSA7590884,MSA,2,25-Jul-20,25-Jul-20,25-Jul-20,0,C400,P051694830J    ,SAFARI LINE CARGO LIMITED,P051558304G    ,NELINE SHIPPING AND LOGISTIC ENTERPRISES,PACIFIC INTERNATIONAL TRADERS,,CN ,CN ,MTS ,85071000,AUTOMOBILE BATTERIES,UNKNOWN,,UNKNOWN,1720,1720,400,4,388745,3500,376454,941,,USD,u ,97186,0,16777,0,40744,0,25,14,0,USD,108
2020MSA7708156,MSA,4,23-Dec-20,23-Dec-20,23-Dec-20,0,C400,P051207140T    ,CAPTAIN MOTORCYCLE MANUFACTURING COMPANY,P051161622G    ,LOW SEA INTERNATIONAL AGENCIES LIMITED,DONGTUO HK MOTORCYCLE PARTS CO LTD,,,CN ,CCF ,85071000,1X40 STC 1500 PCS MOTORCYCLE BATTERY,UNKNOWN,,MOTORCYCLE,3585,3585,1500,2,381247,3250,362933,242,,USD,u ,95312,0,463688,0,1126100,0,25,14,0,USD,107
2020ICD220942,ICD,2,20-Jul-20,22-Jul-20,27-Jul-20,7,C400,P051415332W    ,HONDA MOTORCYCLE KENYA LIMITED,P051147558I    ,INTRASPEED ARCPRO KENYA LIMITED,PT YUASA BATTERY INDONESIA ,,ID ,ID ,ICD ,85071000,YB3L-A (DC)  YUASA BRAND MOTORCYCLE BATTERIES.,YUASA,,MOTORCYCLE,4501,4501,4200,1,2835245,25536,2746606,654,,USD,u ,708811,0,71128,0,172739,0,25,14,0,USD,108
2020ICD232288,ICD,2,04-Sep-20,11-Sep-20,12-Sep-20,8,C400,P051149964Z    ,AEXCEL AUTO SPARES LIMITED,P000613672W    ,KUEHNE+NAGEL LIMITED,VOLKAN GLOBAL PTE LTD,,SG ,ID ,ICD ,85071000,VOLKAN MF BATTERY N180,VOLKAN,,UNKNOWN,3573,3421,80,43,769750,6652,720505,9006,,USD,u ,192437,0,50701,0,123131,0,25,14,0,EUR,128
2020ICD251596,ICD,14,20-Nov-20,20-Nov-20,20-Nov-20,0,C400,P051425265H    ,UHTOPS ENTERPRISES LIMITED,P051161622G    ,LOW SEA INTERNATIONAL AGENCIES LIMITED,DONGTUO HK MOTORCYCLE PARTS CO LTD,,CN ,CN ,ICD ,85071000,1X40 STC 1500 PCS MOTORCYCLE BATTERY,UNKNOWN,,MOTORCYCLE,3110,3110,3110,1,328038,2850,311254,100,,USD,u ,82009,0,180111,0,437413,0,25,14,0,USD,109
2020NBI1838438,NBI,1,30-Oct-20,,,#NUM!,C400,P051446481N    ,CHINA COMMUNICATIONS CONSTRUCTION COMPAN,P051340996J    ,LANDMARK PORT CONVEYORS LIMITED,"NINGBO SAGI IMPORT AND EXPORT CO., LTD",,CN ,CN ,NEX ,85071000,"116 PIECES BATTERY FOR EQUIPMENT (VRLA BATTERY 6-GFM-65, SEALED LEAD ACID BATTERY C12 Cleared under C401 entry 2020ICD 195454",UNKNOWN,,UNKNOWN,3430,3430,116,30,2717345,2717345,2717345,23425,,KES,u ,679336,0,12789,0,31058,0,25,14,0,USD,107
2020ICD220942,ICD,1,20-Jul-20,22-Jul-20,27-Jul-20,7,C400,P051415332W    ,HONDA MOTORCYCLE KENYA LIMITED,P051147558I    ,INTRASPEED ARCPRO KENYA LIMITED,PT YUASA BATTERY INDONESIA ,,ID ,ID ,ICD ,85071000,YB2.5L-C(DC) YUASA BRAND MOTORCYCLE BATTERIES.,YUASA,,MOTORCYCLE,846,846,960,1,577708,5203,559647,583,,USD,u ,144427,0,110801,0,269088,0,25,14,0,USD,108
2020ICD226142,ICD,2,10-Aug-20,10-Aug-20,12-Aug-20,2,C400,P051425265H    ,UHTOPS ENTERPRISES LIMITED,P051161622G    ,LOW SEA INTERNATIONAL AGENCIES LIMITED,HENGTAI CHANG TRADING LTD,,CN ,CN ,ICD ,85071000,1X40 STC 500 PCS   MOTORCYCLE BATTERY,UNKNOWN,,MOTORCYCLE,1820,1820,500,4,204933,1750,188662,377,,USD,u ,51233,0,816010,0,1981738,0,25,14,0,USD,108
2020ICD240322,ICD,3,05-Oct-20,06-Oct-20,06-Oct-20,1,C400,P051207140T    ,CAPTAIN MOTORCYCLE MANUFACTURING COMPANY,P051161622G    ,LOW SEA INTERNATIONAL AGENCIES LIMITED,DONGTUO HK MOTORCYCLE PARTS CO LTD,,CN ,CN ,ICD ,85071000,1X40 STC 1000 PCS MOTORCYCLE BATTERY,UNKNOWN,,MOTORCYCLE,2244,2244,1000,2,434537,3800,412624,413,,USD,u ,108634,0,95997,0,233135,0,25,14,0,EUR,128
2020MSA7577573,MSA,17,11-Jul-20,11-Jul-20,11-Jul-20,0,C400,P051694830J    ,SAFARI LINE CARGO LIMITED,P051558304G    ,NELINE SHIPPING AND LOGISTIC ENTERPRISES,PACIFIC INTERNATIONAL TRADERS,,CN ,CN ,MTS ,85071000,AUTOMOBILE BATTERY,UNKNOWN,,UNKNOWN,500,500,60,8,165091,1500,160149,2669,,USD,u ,41273,0,41050,0,99693,0,25,14,0,USD,107
2020MSA7622626,MSA,3,28-Aug-20,28-Aug-20,28-Aug-20,0,C400,P051694830J    ,SAFARI LINE CARGO LIMITED,P051558304G    ,NELINE SHIPPING AND LOGISTIC ENTERPRISES,PACIFIC INTERNATIONAL TRADERS,,CN ,CN ,MTS ,85071000,SEALED LEAD ACID BATTERY,UNKNOWN,,UNKNOWN,2500,2500,400,6,556270,5000,540544,1351,,USD,u ,139067,0,163356,0,396721,0,25,14,0,USD,108
2020MSA7689800,MSA,1,26-Nov-20,02-Dec-20,07-Dec-20,11,C400,P051426902Z    ,SCANIA EAST AFRICA LIMITED,P051102805G    ,SPEDAG INTERFREIGHT KENYA LIMITED,SCANIA LATIN AMERICA ON BEHALF OF SCANIA,,BR ,BR ,RLC ,85071000,NEW PARTS FOR SCANIA TRUCK TRACTOR P 360 A6X4HZ IN CKD VERSION:BATTERY 140 AH LOW MAINTENANCE,UNKNOWN,,UNKNOWN,112,112,4,28,26970,236,25840,6460,,USD,u ,6742,0,137198,0,333195,0,25,14,0,USD,109
2020MSA7689963,MSA,10,27-Nov-20,27-Nov-20,27-Nov-20,0,C400,P051632847I    ,SONLINK KENYA COMPANY LIMITED,P051161622G    ,LOW SEA INTERNATIONAL AGENCIES LIMITED,JIANGMEN TENGHUI TRADING CO LTD,,CN ,CN ,CCF ,85071000,1X40 STC 2050 PCS MOTORCYCLE BATTERY,UNKNOWN,,MOTORCYCLE,9350,9350,2050,5,783987,6740,737979,360,,USD,u ,195997,0,76596,0,186019,0,25,14,0,USD,111
2020MSA7706143,MSA,1,19-Dec-20,21-Dec-20,31-Dec-20,12,C400,P051426902Z    ,SCANIA EAST AFRICA LIMITED,P051102805G    ,SPEDAG INTERFREIGHT KENYA LIMITED,SCANIA LATIN AMERICA ,,BR ,BR ,RLC ,85071000,NEW PARTS FOR SCANIA TRUCK TRACTOR P 360 A6X4HZ - BATTERY 140 AH LOW MAINTENACE,UNKNOWN,,UNKNOWN,119,119,2,60,40981,354,39500,19750,,USD,u ,10245,0,34267,0,83220,0,25,14,0,USD,109
2020ICD216167,ICD,5,03-Jul-20,03-Jul-20,03-Jul-20,0,C400,P051425265H    ,UHTOPS ENTERPRISES LIMITED,P051161622G    ,LOW SEA INTERNATIONAL AGENCIES LIMITED,DONGTUO HK MOTORCYCLE PARTS CO LTD,,CN ,CN ,ICD ,85071000,1X40 STC  1000 PCS MOTORCYCLE BATTERY,UNKNOWN,,MOTORCYCLE,2686,2686,1000,3,320162,2800,297887,298,,USD,u ,80041,0,935,0,2271,0,25,14,0,JPY,1
2020ICD242149,ICD,12,12-Oct-20,12-Oct-20,12-Oct-20,0,C400,P051425265H    ,UHTOPS ENTERPRISES LIMITED,P051161622G    ,LOW SEA INTERNATIONAL AGENCIES LIMITED,DONGTUO HK MOTORCYCLE PARTS CO LTD,,CN ,CN ,ICD ,85071000,1X40 STC 1000 PCS MOTORCYCLE BATTERY,UNKNOWN,,MOTORCYCLE,2388,2388,1000,2,435559,3800,412624,413,,USD,u ,108890,0,7119,0,17289,0,25,14,0,AED,30
2020ICD242599,ICD,4,13-Oct-20,13-Oct-20,14-Oct-20,1,C400,P051207140T    ,CAPTAIN MOTORCYCLE MANUFACTURING COMPANY,P051161622G    ,LOW SEA INTERNATIONAL AGENCIES LIMITED,HOME GENERAL TRADE LTD,,CN ,CN ,ICD ,85071000,1X40 STC 2390 PCS MOTORCYCLE BATTERY,UNKNOWN,,MOTORCYCLE,7082,7082,2390,3,645673,5616,609990,255,,USD,u ,161418,0,1223,0,2971,0,25,14,0,USD,109
2020ICD247428,ICD,5,02-Nov-20,02-Nov-20,02-Nov-20,0,C400,P051207140T    ,CAPTAIN MOTORCYCLE MANUFACTURING COMPANY,P051161622G    ,LOW SEA INTERNATIONAL AGENCIES LIMITED,HOME GENERAL TRADE LTD,,CN ,CN ,ICD ,85071000,1X40 STC 2390 PCS MOTORCYCLE BATTERY,UNKNOWN,,MOTORCYCLE,5491,5491,2390,2,899265,7830,852480,357,,USD,u ,224816,0,728819,0,1769989,0,25,14,0,USD,109
2020ICD254117,ICD,6,01-Dec-20,01-Dec-20,01-Dec-20,0,C400,P051207140T    ,CAPTAIN MOTORCYCLE MANUFACTURING COMPANY,P051161622G    ,LOW SEA INTERNATIONAL AGENCIES LIMITED,DONGTUO HK  MOTORCYCLE PARTS CO LTD,,CN ,CN ,ICD ,85071000,1X40 STC 1000 PCS MOTORCYCLE BATTERY,UNKNOWN,,MOTORCYCLE,2502,2502,1000,3,433697,3750,412818,413,,USD,u ,108424,0,175015,0,425037,0,25,14,0,EUR,131
2020MSA7689495,MSA,1,26-Nov-20,02-Dec-20,07-Dec-20,11,C400,P051426902Z    ,SCANIA EAST AFRICA LIMITED,P051102805G    ,SPEDAG INTERFREIGHT KENYA LIMITED,SCANIA LATIN AMERICA ON BEHALF OF SCANIA,,BR ,BR ,RLC ,85071000,NEW PARTS FOR SCANIA TRUCK TRACTOR P 360 A6X4HZ IN CKD VERSION:BATTERY 140 AH LOW MAINTENANCE,UNKNOWN,,UNKNOWN,168,168,8,21,53942,472,51680,6460,,USD,u ,13486,0,2373,0,5763,0,25,14,0,USD,110
2020MSA7692113,MSA,1,01-Dec-20,03-Dec-20,07-Dec-20,6,C400,P051426902Z    ,SCANIA EAST AFRICA LIMITED,P051102805G    ,SPEDAG INTERFREIGHT KENYA LIMITED,SCANIA LATIN AMERICA,,BR ,BR ,RLC ,85071000,NEW SPARE PARTS FOR SCANIA TRUCK TRACTOR P360A6X4HZ - BATTERY 140AH,UNKNOWN,,UNKNOWN,96,96,2,48,13559,118,12990,6495,,USD,u ,3390,0,44388,0,107800,0,25,14,0,USD,111
2020MSA7710357,MSA,25,28-Dec-20,28-Dec-20,28-Dec-20,0,C400,P051786870A    ,SCALEFAST LOGISTICS LIMITED,P051558304G    ,NELINE SHIPPING AND LOGISTIC ENTERPRISES,GUANGZHOU FUYU TRADING LIMITED,,CN ,CN ,MTS ,85071000,AUTO BATTERY,UNKNOWN,,UNKNOWN,2500,2500,240,10,726618,6288,702192,2926,,USD,u ,181654,0,114836,0,258381,0,25,16,0,USD,101
2020ICD175260,ICD,1,14-Jan-20,17-Jan-20,23-Jan-20,9,C400,P051346156H    ,TOYOTSU AUTO MART KENYA LIMITED,P000613672W    ,KUEHNE+NAGEL LIMITED,PT NAKU FREIGHT INDONESIA,,ID ,ID ,ICD ,85071000,YUASA BRAND AUTOMOTIVE BATTERIES ,YUASA,,MV,16686,16686,1080,15,4125247,38993,3965291,3672,,USD,u ,1031312,0,265173,0,596639,0,25,16,0,USD,102
2020ICD178509,ICD,9,24-Jan-20,07-Feb-20,07-Feb-20,14,C400,P051167390I    ,BBC AUTO SPARES LTD,P000599693V    ,RISING FREIGHT LTD,BHARTI INDUSTRIES,,IN ,IN ,ICD ,85071000,LEAD ACID (MAINTENANCE FREE) AUTOMOTIVE BATTERY 190G51R (12V 170aH),UNKNOWN,,MV,1240,1230,30,41,279903,2677,270533,9018,,USD,u ,69976,0,44232,0,99522,0,25,16,0,USD,101
2020ICD180995,ICD,4,03-Feb-20,03-Feb-20,04-Feb-20,1,C400,P051425265H    ,UHTOPS ENTERPRISES LIMITED,P051161622G    ,LOW SEA INTERNATIONAL AGENCIES LIMITED,DONGTUO HK MOTORCYCLE PARTS CO LTD,,CN ,CN ,ICD ,85071000,1X40 STC 1000 PCS MOTORCYCLE BATTERY,UNKNOWN,,MOTORCYCLE,2447,2447,1000,2,455635,4286,431535,432,,USD,u ,113909,0,17032,0,38322,0,25,16,0,USD,101
2020ICD184391,ICD,6,14-Feb-20,21-Feb-20,24-Feb-20,10,C400,P000595101M    ,COOPER MOTOR CORP K LIMITED,P051147558I    ,INTRASPEED ARCPRO KENYA LIMITED,FORD INTERNATIONAL SERVICES LLC,,AE ,ZA ,ICD ,85071000,2079916 BATTERY-MOTOR VEHICLE SPARE PARTS,UNKNOWN,,UNKNOWN,1147,1147,69,17,835184,7824,786671,11401,,USD,u ,208796,0,60913,0,137054,0,25,16,0,USD,101
2020ICD195454,ICD,1,04-Apr-20,17-Apr-20,18-Apr-20,14,C401,P051446481N    ,CHINA COMMUNICATIONS CONSTRUCTION COMPAN,P051340996J    ,LANDMARK PORT CONVEYORS LIMITED,"NINGBO SAGI IMPORT AND EXPORT CO., LTD",,CN ,CN ,ICD ,85071000,"5 PACKAGES OF - 116 PIECES BATTERY FOR EQUIPMENT (VRLA BATTERY 6-GFM-65, SEALED LEAD ACID BATTERY C12) CNER HSE/HSE",UNKNOWN,,UNKNOWN,3430,3430,116,30,2717345,23160,2436772,21007,,USD,u ,679336,0,50756,0,123265,0,25,14,0,EUR,115
2020ICD203477,ICD,21,11-May-20,12-May-20,18-May-20,7,C400,P051126254X    ,TOYOTA KENYA LIMITED,P000613672W    ,KUEHNE+NAGEL LIMITED,YAMAHA MOTOR CO. LTD,,JP ,ID ,ICD ,85071000,YAMAHA SPARE PART-BATTERY ASSY(YTZ7S),UNKNOWN,,UNKNOWN,250,250,116,2,325682,317040,316024,2724,,JPY,u ,81420,0,130051,0,315838,0,25,14,0,USD,106
2020ICD211125,ICD,1,13-Jun-20,17-Jun-20,19-Jun-20,6,C400,P051346156H    ,TOYOTSU AUTO MART KENYA LIMITED,P000613672W    ,KUEHNE+NAGEL LIMITED,GS YUASA INTERNATIONAL LTD,,,ID ,ICD ,85071000,YUASA BRAND AUTOMOTIVE BATTERIES,YUASA,,MV,17155,17155,936,18,4234716,36789,3906566,4174,,USD,u ,1058679,0,136907,0,332488,0,25,14,0,EUR,121
2020MSA7461453,MSA,2,17-Feb-20,20-Feb-20,21-Feb-20,4,C400,P051397008D    ,ALBA AUTOPARTS LIMITED,P051153426Z    ,WESTON LOGISTICS LIMITED,YIGIT AKU MALZ NAK TUR INS SAN VE TIC AS,,TR ,TR ,BFT ,85071000,98 PCS AUTOMOTIVE MACPOWER BATTERY N70R 12V 70 AH SMF L POSITIVE NEGATIVE,UNKNOWN,,MV,1776,1776,98,18,335917,3241,326288,3329,,USD,u ,83979,0,98475,0,221569,0,25,16,0,USD,101
2020MSA7497330,MSA,1,01-Apr-20,02-Apr-20,06-Apr-20,5,C400,P051397008D    ,ALBA AUTOPARTS LIMITED,P051153426Z    ,WESTON LOGISTICS LIMITED,MUTLU AKU VE MALZEMELERI SAS,,TR ,TR ,BFT ,85071000,1X20 CONT 96 PCS AUTOMOTIVE STARTING BATTERIES 12V 165AH 1D5.165.110.B  Part  ,UNKNOWN,,MV,4255,4147,96,43,1070965,9972,1049150,10929,,USD,u ,267741,0,29138,0,70763,0,25,14,0,USD,105
2020MSA7515462,MSA,1,27-Apr-20,02-May-20,06-May-20,9,C490,P051101494Q    ,WORLD FOOD PROGRAMME MOMBASA,P051135829Z    ,DAMCO LOGISTICS KENYA LIMITED,TOYOTA TSUSHO CORPORATION,,,JP ,CNT ,85071000,TOYOTA GENUINE SPARE PARTS-BATTERIES,UNKNOWN,,UNKNOWN,0,13025,628,21,25233554,0,0,0,,,u ,0,0,67979,0,165092,0,25,14,0,USD,107
2020MSA7567178,MSA,5,30-Jun-20,01-Jul-20,04-Jul-20,4,C490,P051098139H    ,BRITISH ARMY TRAINING UNIT KENYA (BATUK),P000613672W    ,KUEHNE+NAGEL LIMITED,DE AND S DSCOM,,GB ,GB ,CNT ,85071000,"GENERAL STORES FOR BATUK - BATTERY,STORAGE",UNKNOWN,,UNKNOWN,61,61,10,6,41089,258,34241,3424,,GBP,u ,0,0,32414,0,72932,0,25,16,0,USD,101
2020ICD174085,ICD,3,10-Jan-20,16-Jan-20,23-Jan-20,13,C400,P000595101M    ,COOPER MOTOR CORP K LIMITED,P051147558I    ,INTRASPEED ARCPRO KENYA LIMITED,FORD INTERNATIONAL SERVICES LLC ,,AE ,AE ,ICD ,85071000,BATTERY -(FORD AUTOMOTIVE SPARE PARTS),UNKNOWN,,MV,27,27,20,1,254874,2268,229181,11459,,USD,u ,63719,0,35845,0,80652,0,25,16,0,USD,102
2020MSA7427698,MSA,22,06-Jan-20,06-Jan-20,07-Jan-20,1,C400,P051745043H    ,AMPUKINA ENTERPRISES LIMITED,P051558304G    ,NELINE SHIPPING AND LOGISTIC ENTERPRISES,PACIFIC INTERNATIONAL TRADERS,,CN ,CN ,MTS ,85071000,AUTOMOBILE BATTERIES,UNKNOWN,,UNKNOWN,400,400,40,10,344877,3300,333905,8348,,USD,u ,86219,0,25162,0,56614,0,25,16,0,USD,101
2020MSA7461453,MSA,6,17-Feb-20,20-Feb-20,21-Feb-20,4,C400,P051397008D    ,ALBA AUTOPARTS LIMITED,P051153426Z    ,WESTON LOGISTICS LIMITED,YIGIT AKU MALZ NAK TUR INS SAN VE TIC AS,,TR ,TR ,BFT ,85071000,147 PCS AUTOMOTIVE MACPOWER BATTERY N170 12V 170 AH SMF LAYOUT 3 ,UNKNOWN,,MV,6026,6026,147,41,1118522,10791,1086459,7391,,USD,u ,279630,0,140177,0,315398,0,25,16,0,USD,101
2020MSA7461453,MSA,7,17-Feb-20,20-Feb-20,21-Feb-20,4,C400,P051397008D    ,ALBA AUTOPARTS LIMITED,P051153426Z    ,WESTON LOGISTICS LIMITED,YIGIT AKU MALZ NAK TUR INS SAN VE TIC AS,,TR ,TR ,BFT ,85071000,84 PCS AUTOMOTIVE MACPOWER BATTERY N180 12V 180 AH SMF LAYOUT 3 ,UNKNOWN,,MV,3519,3519,84,42,700886,6762,680794,8105,,USD,u ,175221,0,65267,0,146851,0,25,16,0,USD,103
2020MSA7498391,MSA,1,02-Apr-20,07-Apr-20,08-Apr-20,6,C402,P051101494Q    ,WORLD FOOD PROGRAMME MOMBASA,P051135829Z    ,DAMCO LOGISTICS KENYA LIMITED,TOYOTA TSUSHO CORPORATION,,JP ,JP ,CNT ,85071000,TOYOTA GENUINE SPARE PARTS-BATTERIES,UNKNOWN,,UNKNOWN,15253,13025,628,21,25233554,25752400,24697221,39327,,JPY,u ,6308389,0,754894,0,1833315,0,25,14,0,USD,106
2020ICD178509,ICD,1,24-Jan-20,07-Feb-20,07-Feb-20,14,C400,P051167390I    ,BBC AUTO SPARES LTD,P000599693V    ,RISING FREIGHT LTD,BHARTI INDUSTRIES,,IN ,IN ,ICD ,85071000,LEAD ACID (MAINTENANCE FREE) AUTOMOTIVE BATTERY 55B24L (12V 45aH),UNKNOWN,,MV,5297,5243,460,11,1250706,11960,1208839,2628,,USD,u ,312677,0,109019,0,245292,0,25,16,0,USD,101
2020ICD178509,ICD,2,24-Jan-20,07-Feb-20,07-Feb-20,14,C400,P051167390I    ,BBC AUTO SPARES LTD,P000599693V    ,RISING FREIGHT LTD,BHARTI INDUSTRIES,,IN ,IN ,ICD ,85071000,LEAD ACID (MAINTENANCE FREE) AUTOMOTIVE BATTERY 80D26L (12V 70aH),UNKNOWN,,MV,2600,2550,150,17,545093,5213,526846,3512,,USD,u ,136273,0,56596,0,127340,0,25,16,0,USD,101
2020ICD178509,ICD,6,24-Jan-20,07-Feb-20,07-Feb-20,14,C400,P051167390I    ,BBC AUTO SPARES LTD,P000599693V    ,RISING FREIGHT LTD,BHARTI INDUSTRIES,,IN ,IN ,ICD ,85071000,LEAD ACID (MAINTENANCE FREE) AUTOMOTIVE BATTERY 115E41R (12V 100aH),UNKNOWN,,MV,1318,1300,50,26,282978,2706,273505,5470,,USD,u ,70744,0,20492,0,46107,0,25,16,0,USD,101
2020ICD178509,ICD,10,24-Jan-20,07-Feb-20,07-Feb-20,14,C400,P051167390I    ,BBC AUTO SPARES LTD,P000599693V    ,RISING FREIGHT LTD,BHARTI INDUSTRIES,,IN ,IN ,ICD ,85071000,LEAD ACID (MAINTENANCE FREE) AUTOMOTIVE BATTERY 55530 (DIN55) (12V 55aH),UNKNOWN,,MV,427,420,30,14,102462,980,99032,3301,,USD,u ,25615,0,1745891,0,3928254,0,25,16,0,USD,101
2020ICD187157,ICD,23,25-Feb-20,26-Feb-20,28-Feb-20,3,C400,P051126254X    ,TOYOTA KENYA LIMITED,P000613672W    ,KUEHNE+NAGEL LIMITED,YAMAHA MOTOR CO LTD,,JP ,ID ,ICD ,85071000,YAMAHA SPARE PARTS -BATTERY ASSY,UNKNOWN,,UNKNOWN,85,85,205,0,527935,552311,500234,2440,,JPY,u ,131984,0,148961,0,335162,0,25,16,0,USD,101
2020MSA7433098,MSA,6,13-Jan-20,17-Jan-20,17-Jan-20,4,C400,P051397008D    ,ALBA AUTOPARTS LIMITED,P051153426Z    ,WESTON LOGISTICS LIMITED,MUTLU AKU VE MALZEMELERI SANAYII A.S.,,TR ,TR ,FOC ,85071000,48 PCS AUTOMOTIVE STARTER BATTERIES 12V 150AH 1D5.150.100.B,UNKNOWN,,MV,1998,1998,48,42,483697,4743,482366,10049,,USD,u ,120924,0,140763,0,316717,0,25,16,0,USD,101
2020MSA7461453,MSA,1,17-Feb-20,20-Feb-20,21-Feb-20,4,C400,P051397008D    ,ALBA AUTOPARTS LIMITED,P051153426Z    ,WESTON LOGISTICS LIMITED,YIGIT AKU MALZ NAK TUR INS SAN VE TIC AS,,TR ,TR ,BFT ,85071000,1X20 CONT 112 PCS AUTOMOTIVE MACPOWER BATTERY NS70L 12V 65 AH SMF R NEGATIVE POSITIVE,UNKNOWN,,MV,1806,1806,112,16,352561,3401,342455,3058,,USD,u ,88140,0,65462,0,147290,0,25,16,0,USD,101
